"id","mp_id","name","description","price"
addc0195-31f5-4992-99c7-92c202e4fe82,"250c6448-285f-4bf6-8ff3-abd2283e8fc5",Kawan Kampus,"Hak:
1. 1x post

Kewajiban:
1. Menambahkan logo @kawankampus diseluruh media publikasi kegiatan/event.(bit.ly/logoMedia OnlinetKK)
2. Panitia WAJIB follow akun IG @kawankampus dan Subscribe Youtube KAWAN INVEST Minimal masing-masing 20 orang.
3. Kirimkan bukti rekan-rekan yang sudah follow dan subscribe (dalam bentuk link G-Drive) kepada admin OA LINE/WA Official.
4. Kirimkan pamflet dan caption kepada admin.",0.0
a3e2d642-2368-485f-8e7a-d620aa91e2cc,"63c17ad9-0743-44df-9114-8b2b9b10e504",BDG.INFO,"Kewajiban:
1. Min.  25 akun instagram asli (no fake) follow akun @bdg.info
2. Peletakkan logo @bdg.info di seluruh alat publikasi (banner,  spanduk,  dll)  
3. Penyebutan media partner @bdg.info oleh MC sepanjang acara berlangsung",0.0
"406cdf31-2871-477b-a23e-2a1fc2163b6c","1ac91de0-f91f-40b1-9e8d-e075b633f541",Event Mahasiswa 8,"Hak:
1. 1x IG feeds
2. 2x timeline LINE
3. 1x publikasi Youtube
4. 1x Sponsorship Marev Creative

Kewajiban:
1. Berasal dari organisasi mahasiswa atau organisasi non proft(gerakan amal, gerakan sosial dll)
2. Minimal 15 panitia bersedia melakukan (dilakukan serentak):
- Follow akun IG @eventmahasiswa8 (instagram.com/eventmahasiswa8) dan @marevcreative(instagram.com/marevcreative), link eventmahasiswa8 ,marevcreative
- Like 10 posttingan terakhir IG @eventmahasiswa8 dan @marevcreative
- Subscribe chanel youtube mahasiswa creative, link Youtube (https://www.youtube.com/c/MahasiswaCreative)
- Berikan list melalui WA kepada panitia",0.0
"061fd719-211d-4652-8672-47d7b0b3d88d","4f22a7c9-36c6-40d3-bd1e-348535b3e038",Event Finder,"Hak:
1. 1 post di feed + 1 story

Kewajiban:
1. 80 panitia follow akun kami",0.0
beb0bd41-5f98-4a08-9663-62544414cdd6,"69abb20a-6703-4cb0-b4b6-7b19fbd6b0ed",Event Apa Aja,"Hak:
1. 1x post IG
2. 1x post channel telegram
3. 1x post timeline Line Official
4. 1x post Facebook
5. 1x Post website

Kewajiban:
1. Pasang logo kami pada acara (pamflet/poster, banner, umbul-umbul, dll), logo dapat di akses melalui link pada bagian paling bawah halaman ini
2. Follow instagram eventapaaja dan join channel telegram eventapaaja (masing-masing 30 akun)
3. Like 3 postingan instagram @eventapaaja (minimal 30 akun)
4. Share salah satu postingan dari feed IG @eventapaaja di story IG panitia dan tag @eventapaaja (minimal 10 akun)
5. Chat ke wa +62 838-7872-4611 dengan mengirim (List follower ig, join telegram, dan user name yang tag akun ig eventapaaja. Dan screenshot untuk like postingan, 30 screenshot yah)",0.0
b38c24be-1bea-4281-b3c3-4a9f66f412eb,"2fd26481-3e5a-4664-ac27-8cca57d01825",Pray Event,"Hak:
1. 1x Post & 1x Stories

Kewajiban:
1. Ajak teman-teman kalian untuk follow instagram @prayevent sebanyak 15 orang",0.0
ad23636d-9e0c-405f-81e4-be7b29c1aab5,c7045649-76ec-48fa-a8dd-296f3410a3e2,Metro TV,"Hak:
1. 2x artikel + foto (1 artikel utk kegiatan wisuda, 1 artikel utk profiling wisudawan yg menginspirasi)
2. 1x story IG medcom & facebook
3. 1x feed twitter

Kewajiban:
1. Paket fortune	",0.0
"7fd8abbe-b305-4ece-a0b0-591555ed8c27","69af40ba-cab5-4ffd-90a2-4e9c875c4f99",Jabar News,-,0.0
"40c8b538-3904-4444-95ca-fae18753df8e",c2a2b772-6696-476e-b230-7eda70a1d453,Share Event,"Hak:
1. 1x post feeds

Kewajiban:
1. 15 acc follow akun instagram @share_event
2. Like 5 postingan teratas",0.0
"7c0196fd-4ddd-4388-b60b-e7b51a82d236","4b9af191-82cc-4eac-9c32-304e25cc04be",AyoBandung.com,"Hak:
1. Promosi di feed IG 1x
2. Story 1x
3. Posting artikel 1x

Kewajiban:
1. Pemasangan logo pada poster resmi dengan ukuran S
2. Pemasangan logo di website dengan ukuran S
3. Penyebutan nama dalam acara (adlibs) sebanyak 4x
4. Pemasangan nama dalam bentuk running text sebanyak 1x
5. Pemasangan logo dalam aftermovie dengan ukuran S
6. Pemasangan logo pada publikasi Instagram dengan ukuran S
7. Pemasangan logo dalam Majalah Wisuda April ITB 2022 dengan ukuran S
8. Pemasangan logo dalam frame rangkaian acara dengan ukuran S",0.0
d8c799c4-2371-449b-b8fe-338f86e1ebac,ea084f29-cd00-4021-a3f9-51bc903c6ab2,Republika,-,0.0
"994e897d-ac78-416c-be56-abe1da5c80b2","5d6d09ad-a731-4423-b999-2f6d677bc39c","8EH Radio ITB",-,0.0
"9b3d1ffd-b4a3-4791-88d4-aac63e492105","246e9d59-9948-4160-8fbb-6923b5e5e5a2",Kita Mahasiswa Indonesia,"Hak:
1. 1x feed post instagram
2. Post instastory bebas
3. Tidak bisa request waktu postingan

Kewajiban: 
1. Semua panitia follow akun @fregostore
2. Logo Media Online dicantumin",0.0
bdd4b077-9211-49ca-9abc-f1e0210305a1,"4d6d6963-ac08-40c7-a53c-4412f31337b8",Inilah.com,"Hak:
1. Mendapatkan publikasi twitter, instagram story, instagram post, dan publikasi artikel
2. Dapat request tanggal publikasi	",0.0
"0fe20f69-cecf-40e8-b157-64e46e8b1c9e",c615506f-56b6-473d-a400-c08d9773873b,Radio Kampus ITB,"Hak:
1. 3 tweets (max 1x/hari)
2. 2x igs	

Kewajiban:
1. 10 followers ig
2. 10 followers twitter
3. 5 likes ig
4. 5 likes tweet

",0.0
b79a7688-2851-4fa5-b07c-2cde0b4055a1,dfdf2dac-061b-4c06-9e66-1bf7481365e2,Boulevard ITB,"Hak:
1. 3 tweet publikasi mulai 7 hari sebelum acara 
2. 1 tweer saat hari H acara 
3. 2 postingan publikasi  di line sebelum acara berlangsung
4. 3 postingan publikasi melalui fitur Ig story sebelum acara
5. 1-2 orang reporter Boulevard ITB meliput acara pada puncak acara
6. 4 live report pada fitur ig story'
7. 1 postingan live report di line 
8. 1 artikel atau review acara akan dimuat pada website dan atau majalah Boulevard ITB

Kewajiban:
1. 40 followers baru instagram @boulevarditb 
2. 40 followers baru twitter @boulevarditb 
3. 40 adders baru OA line @boulevarditb",0.0
"126c4c80-2445-4dda-ae50-1077b30c1768",dfdf2dac-061b-4c06-9e66-1bf7481365e2,Boulevard ITB,"Hak:
1. 1 tweet publikasi mulai 7 hari sebelum acara 
2. 1 tweet saat hari h acara
3. 1 postingan publikasi di line sebelum acara berlangsung 
4. 2 postingan publikasi melalui Instagram story sebelum acara 
5. 1-2 reporter Boulevard ITB meliput acara pada puncak acara 
6. 2 live report pada fitur ig story

Kewajiban:
1. 25 followers baru instagram @boulevarditb 
2. 25 followers baru twitter @boulevarditb 
3. 25 adders baru OA line @boulevarditb",0.0
"96c20373-03d0-46bf-919b-6654267ec426",dfdf2dac-061b-4c06-9e66-1bf7481365e2,Boulevard ITB,"Hak:
1. 1 tweet publikasi mulai 7 hari sebelum acara atau saat hari h acara
2. 1 postingan publikasi di line sebelum acara berlangsung
3. 1 postingan publikasi melalui Ig story
4. 1-2 orang reporter Boulevard ITB meliput acara pada hari puncak acara 
5. 2 live report pada fitur ig story

Kewajiban:
1. 25 followers baru instagram @boulevarditb 
2. 10 followers baru twitter @boulevarditb 
3. 10 adders baru OA line @boulevarditb",0.0
"9323b188-e698-407b-8419-12e3b63b3bf3",c2ea710d-940b-4619-949f-b0ed62afc304,Ruang Mahasiswa,"Hak:
1. 1 Website Post
2. 1 Instagram Feed
3. 1 Instastory
",25000.0
df653c50-9888-48ca-be02-6179e87d3f1f,c2ea710d-940b-4619-949f-b0ed62afc304,Ruang Mahasiswa,"Hak:
1. 1 Website Post
2. 1 Instagram Feed
3. 2 Instastory 2 akun",35000.0
"01ae5e18-7f74-48eb-b67c-cb04815411b2",c2ea710d-940b-4619-949f-b0ed62afc304,Ruang Mahasiswa,"Hak:
1. 1 Website Post
2. 2 Instagram Feed
3. 3 Instastory 2 akun
4. 1 Fanpage Post",50000.0
"7a3b8659-6be7-4838-8a9e-2cd84fe23d99",c2ea710d-940b-4619-949f-b0ed62afc304,Ruang Mahasiswa,"Hak:
1. 1 Website Post
2. 3 Instagram Feed
3. 4 Instastory 2 akun
4. 2 Fanpage Post",75000.0
a642e311-ab1a-412d-ae1b-34e190132106,"3da60dd0-0f03-4a36-956b-14b1498ea0c4",Event Jakarta,"Hak:
1. 1x posting story/video/reels di Instagram.com/eventjakarta (pilih salah satu)",250000.0
"442ca6b4-5a43-4828-9af6-dc51660b29df","3da60dd0-0f03-4a36-956b-14b1498ea0c4",Event Jakarta,"Hak:
1. 1x post feeds di Instagram.com/eventjakarta",250000.0
"9ef5b01b-74ac-4a5a-9548-d4ba1ff40248",eecd88ea-7a24-4245-a60a-d1ad9a870b52,T-Radio,"Hak:
• Mendapatkan share poster event di Timeline Official Account LineT-Radio sebanyak 2
kali dengan waktu yang ditentukan oleh pihak T-Radio
• Mendapatkan share poster event sebanyak 2 kali diposting di Instagram StoryT-Radio
dengan waktu yang ditentukan oleh pihak T-Radio

Kewajiban:
1. Pihak event wajib menandatangani MOU sesuai dengan yang telah disepakati
2. Pihak event wajib memberikan freepass minimal 2 orang untuk pihak T-Radio meliput acara
3. Pihak event wajib memasang logo T-Radio di poster
4. Pihak event wajib menyebutkan T-Radio sebagai media partner ketika acara berlangsung
5. Pihak event wajib untuk memfollow Instagram T-Radio sebanyak 30 followers dan OA Line T-Radio sebanyak 30 adders",35000.0
"46dbe9e8-dd9c-463b-8562-4bf296fffd5d",eecd88ea-7a24-4245-a60a-d1ad9a870b52,T-Radio,"Hak: 
1. Mendapatkan share poster event di Timeline Official Account LineT-Radio sebanyak 2 kali dengan waktu yang ditentukan oleh pihak T-Radio
2. Mendapatkan share poster event sebanyak 2 kali diposting di Instagram StoryT-Radio dengan waktu yang ditentukan oleh pihak T-Radio
3. Mendapatkan share poster event sebanyak 1 kali diposting di Instagram FeedsT-Radio dengan waktu yang ditentukan oleh pihak T-Radio
4. Live Report saat acara berlangsung

Kewajiban:
1. Pihak event wajib menandatangani MOU sesuai dengan yang telah disepakati
2. Pihak event wajib memberikan freepass minimal 2 orang untuk pihak T-Radio meliput acara
3. Pihak event wajib memasang logo T-Radio di poster
4. Pihak event wajib menyebutkan T-Radio sebagai media partner ketika acaraberlangsung
5. Pihak event wajib untuk memfollow Instagram T-Radio sebanyak 20 followers dan OA Line T-Radio sebanyak 20 adders",65000.0
"6d63cf67-6a7f-4201-acca-92ab2b1f072d",fd5611ee-0ac8-4c12-8be1-fdcc6e51e593,Events Ina,"Hak:
1. Post 1x di feeds (boleh menentukan tanggal)
2. Snapgram 3x beserta link swipe up (boleh menentukan tanggal)",40000.0
"8117e159-2e2a-4eb1-a3b0-4b49a24d33a5",fd5611ee-0ac8-4c12-8be1-fdcc6e51e593,Events Ina,"Hak:
1. Post 2x di feeds (boleh menentukan tanggal)
2. Snapgram 6x beserta link swipe up (boleh menentukan tanggal)",70000.0
d99b7e8e-cee4-4617-aa90-29dbf466682f,"9f372777-d731-4eba-9c09-83737eeabfcf",Info Lomba dan Event Terupdate,"Hak:
1. 1x feed 1x story @informasi_event
2. 1x feed 1x story @Lombaonline.co

Kewajiban:
1. Menyertakan logo di Poster Link Logo: bit.ly/logo-informasievent-png",30000.0
db9b41fa-e44d-4dab-adfc-7070c1d8e102,"1874fee1-9367-4c7f-9476-ff48892d80e9",Info webinar id,"Hak:
1. 1 kali feeds dan 1 kali story
2. Diperbolehkan untuk request tanggal post
3. Mendapatkan fasilitas mencantumkan link

Kewajiban:
1. Hanya menerima picture, bukan video
2. Diharuskan memberikan bahan publikasi beserta jadwal posting maksimal 1 minggu sebelum hari H pelaksanaan kegiatan, apabila tidak memenuhi hal tersebut mohon maaf bukan kesalahan admin apabila ada poster yang belum ter-posting.",10000.0
"3e12d326-7cbf-4f23-953c-aba63df2f9b7","1874fee1-9367-4c7f-9476-ff48892d80e9",Info webinar id,"Hak:
1. 2 kali feeds dan 2 kali story
2. Diperbolehkan untuk request tanggal post
3. Mendapatkan fasilitas mencantumkan link

Kewajiban:
1. Hanya menerima picture, bukan video
2. Diharuskan memberikan bahan publikasi beserta jadwal posting maksimal 1 minggu sebelum hari H pelaksanaan kegiatan, apabila tidak memenuhi hal tersebut mohon maaf bukan kesalahan admin apabila ada poster yang belum ter-posting.",15000.0
"80ae78c7-7db3-433f-97c2-607deccae4b3","1874fee1-9367-4c7f-9476-ff48892d80e9",Info webinar id,"Hak:
1. 3 kali feeds dan 3 kali story
2. Diperbolehkan untuk request tanggal post
3. Mendapatkan fasilitas mencantumkan link

Kewajiban:
1. Hanya menerima picture, bukan video
2. Diharuskan memberikan bahan publikasi beserta jadwal posting maksimal 1 minggu sebelum hari H pelaksanaan kegiatan, apabila tidak memenuhi hal tersebut mohon maaf bukan kesalahan admin apabila ada poster yang belum ter-posting.",20000.0
"9c4dc317-090b-4332-bee1-34f08749569d","250c6448-285f-4bf6-8ff3-abd2283e8fc5",Kawan Kampus,"Hak:
1. 2x Post dan 1 Story

Kewajiban:
1. Menambahkan logo @kawankampus diseluruh media publikasi kegiatan/event.
2. Kirimkan foto bukti transfer dan poster kepada admin OA LINE/WA Official Kawan Kampus.",100000.0
"77a0bdf3-5a80-42c3-898e-ba508e6b9258","250c6448-285f-4bf6-8ff3-abd2283e8fc5",Kawan Kampus,"Hak: 
1. Paket 3x Post dan 2 Story

Kewajiban:
1. Menambahkan logo @kawankampus diseluruh media publikasi kegiatan/event.
2. Kirimkan foto bukti transfer dan poster kepada admin OA LINE/WA Official Kawan Kampus",140000.0
"0f16acab-0456-4999-902c-f6c04ff67467","92cf6b3d-75d6-4270-b5d0-3018d5742a25",Bandung OKE TV,"Hak:
1. Post pamflet 1x",35000.0
f69b001f-aa0b-4979-973c-ff5dec44bf81,"92cf6b3d-75d6-4270-b5d0-3018d5742a25",Bandung OKE TV,"Hak:
1. Post video 1x",45000.0
"3f6d89e8-68cd-4927-854c-d5533903b3ac","92cf6b3d-75d6-4270-b5d0-3018d5742a25",Bandung OKE TV,"Hak:
1. Penayangan liputan 1x",110000.0
a93f0920-ca7c-457b-bef4-ed750bc7be98,e618cd3f-60e1-463a-b37f-b64511b294bf,infolomba_event,"Hak:
1. 1x post feed
2. 1x post story",15000.0
c5e8b55f-e914-4b04-b09b-e9f8611a67af,e618cd3f-60e1-463a-b37f-b64511b294bf,infolomba_event,"Hak:
1. 1x post feed dan 1x post story melalui akun @Infolomba_event, @Infolomba_gratisan, dan @Infolomba_net",40000.0
"5447ef25-a022-4fb4-a575-9cc6a98735ec",e618cd3f-60e1-463a-b37f-b64511b294bf,infolomba_event,"Hak:
1. 1x post feed dan 1x post story melalui akun @infolomba_terbaru, @infolomba_nasional, @infolomba_gratisan, @infolomba_event, @lombagratisan, dan @lombaonline.co ",75000.0
"1305548f-ccee-4fc6-98d9-a7c32e2c52f0","6967940d-7b4b-44f1-a7ce-899029e503cf",Soal Event,"Hak:
1. Mendapatkan penayangan 1×igpost dan 1×instastory
2. Bisa request jadwal posting.
3. Tidak wajib mencantumkan logo (jika memang pihak panitia acara tidak mencantumkan logo media partner apapun di atribut eventnya) dan Tidak wajib follow akun kami
4. Materi dan konten bisa di kirim via Whatsapp

Kewajiban:
1. Membayar Biaya akomodasi sebesar 40.000 dalam bentuk Top Up OVO/Gopay/Dana/Link Aja/Shopeepay (081249976945) a.n. Arizky Dwi Prasetyo 
2. Pihak Soal Event Tidak menerima refund (pengembalian dana) dari pembatalan PP Event",40000.0
d59186cb-67ce-4bf3-8015-fe39c65495fc,"6967940d-7b4b-44f1-a7ce-899029e503cf",Soal Event,"Hak:
1. Mendapatkan penayangan 2×igpost dan 2×instastory
2. Bisa request jadwal posting.
3. Tidak wajib mencantumkan logo (jika memang pihak panitia acara tidak mencantumkan logo media partner apapun di atribut eventnya) dan Tidak wajib follow akun kami
4. Materi dan konten bisa di kirim via Whatsapp

Kewajiban:
1. Membayar Biaya akomodasi sebesar 70.000 dalam bentuk Top Up OVO/Gopay/Dana/Link Aja/Shopeepay (081249976945) a.n. Arizky Dwi Prasetyo 
2. Pihak Soal Event Tidak menerima refund (pengembalian dana) dari pembatalan PP Event",70000.0
eedb4b32-0c1f-4f37-9c8b-b69c356fe06d,"6967940d-7b4b-44f1-a7ce-899029e503cf",Soal Event,"Hak:
1. Mendapatkan penayangan 3×igpost dan 3×instastory
2. Bisa request jadwal posting.
3. Tidak wajib mencantumkan logo (jika memang pihak panitia acara tidak mencantumkan logo media partner apapun di atribut eventnya) dan Tidak wajib follow akun kami
4. Materi dan konten bisa di kirim via Whatsapp

Kewajiban:
1. Membayar Biaya akomodasi sebesar 90.000 dalam bentuk Top Up OVO/Gopay/Dana/Link Aja/Shopeepay (081249976945) a.n. Arizky Dwi Prasetyo 
2. Pihak Soal Event Tidak menerima refund (pengembalian dana) dari pembatalan PP Event",90000.0
