"id","created_by","approved_by","logo_url","name","description","value","last_updated","updated_by","created_at","field","is_approved","is_active","is_archived","location","email","line","twitter","whatsapp","instagram","website"
ee62761a-5dc3-49e3-83d8-d658b0acb16c,ExX1Zp5dTGdY54h3ENuW36I15Fq1,ExX1Zp5dTGdY54h3ENuW36I15Fq1,,Zzummy 2457,Buku Bisnis Terbaik dijual Online - Business is FUN! by Coach Yohanes,NaN,2023-12-19 14:34:24.670,ExX1Zp5dTGdY54h3ENuW36I15Fq1,2023-12-19 14:34:24.670,Books,true,true,true,Jakarta Utara,,,,,,
"5fafed6e-35b1-4f5a-89fc-c6bd39ec4fbc",IBsQ6OO9nEYnNM4Rcl66zE1dnjU2,IBsQ6OO9nEYnNM4Rcl66zE1dnjU2,,Zzummy 2458,Buku Bisnis Terbaik dijual Online - Business is FUN! by Coach Yohanes,NaN,2023-12-19 14:34:24.670,IBsQ6OO9nEYnNM4Rcl66zE1dnjU2,2023-12-19 14:34:24.670,Books,true,true,true,Jakarta Utara,,,,,,
cfeb5a2a-5d7c-4796-b6d0-a80ce062cbdf,gb6V5uGeZSSrGwWlpKS1d6BXv242,gb6V5uGeZSSrGwWlpKS1d6BXv242,,Zzummy 2459,Technical Analysis For Mega Profit (Hardcover) - Edianto Ong,NaN,2023-12-19 14:34:24.670,gb6V5uGeZSSrGwWlpKS1d6BXv242,2023-12-19 14:34:24.670,Books,true,true,true,Kab. Tangerang,,,,,,
a1c424f6-29c6-43ab-8f9d-e9eefa8acd0e,IBsQ6OO9nEYnNM4Rcl66zE1dnjU2,IBsQ6OO9nEYnNM4Rcl66zE1dnjU2,,Zzummy 2460,Technical Analysis For Mega Profit (Hardcover) - Edianto Ong,NaN,2023-12-19 14:34:24.670,IBsQ6OO9nEYnNM4Rcl66zE1dnjU2,2023-12-19 14:34:24.670,Books,true,true,true,Kab. Tangerang,,,,,,
"8b32dbb5-f1ca-4618-b0c4-7667f50d535c","4H8LzTrrO9ZwVNPSFB4mOR1VPl32","4H8LzTrrO9ZwVNPSFB4mOR1VPl32",,Zzummy 2461,Technical Analysis For Mega Profit (Hardcover) - Edianto Ong,NaN,2023-12-19 14:34:24.670,"4H8LzTrrO9ZwVNPSFB4mOR1VPl32",2023-12-19 14:34:24.670,Books,true,true,true,Kab. Tangerang,,,,,,
fa0b4f3d-519e-4198-beb2-c4bc84968576,ZWPKKeyXgRMYMqkyok2Vjqpihf13,ZWPKKeyXgRMYMqkyok2Vjqpihf13,,Zzummy 2462,Technical Analysis For Mega Profit (Hardcover) - Edianto Ong,NaN,2023-12-19 14:34:24.670,ZWPKKeyXgRMYMqkyok2Vjqpihf13,2023-12-19 14:34:24.670,Books,true,true,true,Kab. Tangerang,,,,,,
"25cfebc2-ea99-406c-980b-2ee068ba9ab2",XkmmZwdvYNbpFSW8bOKzn5FCGvA3,XkmmZwdvYNbpFSW8bOKzn5FCGvA3,,Zzummy 2463,The Alchemist 25th Anniversary: A Fable About Following Your Dream,NaN,2023-12-19 14:34:24.670,XkmmZwdvYNbpFSW8bOKzn5FCGvA3,2023-12-19 14:34:24.670,Books,true,true,true,Kab. Tangerang,,,,,,
"3f530057-7cb3-4177-b68b-b712c304d2e1",ExX1Zp5dTGdY54h3ENuW36I15Fq1,ExX1Zp5dTGdY54h3ENuW36I15Fq1,,Zzummy 2464,The Alchemist 25th Anniversary: A Fable About Following Your Dream,NaN,2023-12-19 14:34:24.670,ExX1Zp5dTGdY54h3ENuW36I15Fq1,2023-12-19 14:34:24.670,Books,true,true,true,Kab. Tangerang,,,,,,
dc23ce07-9042-45d2-9471-006f2cb49ee0,hDJOcnOfE4aEJT6sDdJSaYEcqty1,hDJOcnOfE4aEJT6sDdJSaYEcqty1,,Zzummy 2465,The Alchemist 25th Anniversary: A Fable About Following Your Dream,NaN,2023-12-19 14:34:24.670,hDJOcnOfE4aEJT6sDdJSaYEcqty1,2023-12-19 14:34:24.670,Books,true,true,true,Kab. Tangerang,,,,,,
cfaab733-7eb1-448d-8ea9-4ffa58868a6d,NgNDTSxKEeV4nzODnak4iOGp6pu1,NgNDTSxKEeV4nzODnak4iOGp6pu1,,Zzummy 2466,The Alchemist 25th Anniversary: A Fable About Following Your Dream,NaN,2023-12-19 14:34:24.670,NgNDTSxKEeV4nzODnak4iOGp6pu1,2023-12-19 14:34:24.670,Books,true,true,true,Kab. Tangerang,,,,,,
"36ba52ee-dd86-4f93-8805-b2cd871ef081",DF0qe2AVtHbSuI4GSNq5BS5kVi63,DF0qe2AVtHbSuI4GSNq5BS5kVi63,,Zzummy 2467,The Alchemist 25th Anniversary: A Fable About Following Your Dream,NaN,2023-12-19 14:34:24.670,DF0qe2AVtHbSuI4GSNq5BS5kVi63,2023-12-19 14:34:24.670,Books,true,true,true,Kab. Tangerang,,,,,,
"19faaf3b-eb41-4b79-9d4f-248d140b97f6","4H8LzTrrO9ZwVNPSFB4mOR1VPl32","4H8LzTrrO9ZwVNPSFB4mOR1VPl32",,Zzummy 2468,Your Name - Shinkai Makoto - Haru,NaN,2023-12-19 14:34:24.670,"4H8LzTrrO9ZwVNPSFB4mOR1VPl32",2023-12-19 14:34:24.670,Books,true,true,true,Kota Tangerang Selatan,,,,,,
"798dc8af-b478-4843-ba06-dfe35106ad3b",hDJOcnOfE4aEJT6sDdJSaYEcqty1,hDJOcnOfE4aEJT6sDdJSaYEcqty1,,Zzummy 2469,Your Name - Shinkai Makoto - Haru,NaN,2023-12-19 14:34:24.670,hDJOcnOfE4aEJT6sDdJSaYEcqty1,2023-12-19 14:34:24.670,Books,true,true,true,Kota Tangerang Selatan,,,,,,
fa1fa1be-43a8-4296-9a07-9c0d3c00a3c8,J7l0KeXZcmYuii5NqnwiTnz7cf13,J7l0KeXZcmYuii5NqnwiTnz7cf13,,Zzummy 2470,Your Name - Shinkai Makoto - Haru,NaN,2023-12-19 14:34:24.670,J7l0KeXZcmYuii5NqnwiTnz7cf13,2023-12-19 14:34:24.670,Books,true,true,true,Kota Tangerang Selatan,,,,,,
"18f1c585-a0ed-476f-922b-4c04830b3d18",rizX0THPSqWIN651qAgAwKOjFaL2,rizX0THPSqWIN651qAgAwKOjFaL2,,Zzummy 2471,Komik Seri : One Piece ( Eiichiro Oda ),NaN,2023-12-19 14:34:24.670,rizX0THPSqWIN651qAgAwKOjFaL2,2023-12-19 14:34:24.670,Books,true,true,true,Jakarta Barat,,,,,,
"1976406e-e522-4001-873b-7f64f1c77c7b",ewfwHeAgl4ckVGnINSJNiHZYLPh2,ewfwHeAgl4ckVGnINSJNiHZYLPh2,,Zzummy 2472,Komik Seri : One Piece ( Eiichiro Oda ),NaN,2023-12-19 14:34:24.670,ewfwHeAgl4ckVGnINSJNiHZYLPh2,2023-12-19 14:34:24.670,Books,true,true,true,Jakarta Barat,,,,,,
"9519f07a-1313-46b2-8b97-025df0e29eb0",rizX0THPSqWIN651qAgAwKOjFaL2,rizX0THPSqWIN651qAgAwKOjFaL2,,Zzummy 2473,Komik Seri : One Piece ( Eiichiro Oda ),NaN,2023-12-19 14:34:24.670,rizX0THPSqWIN651qAgAwKOjFaL2,2023-12-19 14:34:24.670,Books,true,true,true,Jakarta Barat,,,,,,
"6ac8423f-d53a-4a94-8740-ff0b5478a937","4H8LzTrrO9ZwVNPSFB4mOR1VPl32","4H8LzTrrO9ZwVNPSFB4mOR1VPl32",,Zzummy 2474,"Al-Quran Tajwid Bukhara ukuran A6, Alquran Syaamil saku resleting",NaN,2023-12-19 14:34:24.670,"4H8LzTrrO9ZwVNPSFB4mOR1VPl32",2023-12-19 14:34:24.670,Books,true,true,true,Jakarta Selatan,,,,,,
ba53b4de-134f-4a31-9241-c47f2ef0fb49,iUsn07i7eQPIQmq5YoRNfCj4WO02,iUsn07i7eQPIQmq5YoRNfCj4WO02,,Zzummy 2475,Buku Gambar Arsitektur,NaN,2023-12-19 14:34:24.670,iUsn07i7eQPIQmq5YoRNfCj4WO02,2023-12-19 14:34:24.670,Books,true,true,true,Jakarta Timur,,,,,,
"7185c565-6ce9-4d62-9240-bf9b9b0eda90",V5FgAoGjkTMTDn7QeVLop58t1XR2,V5FgAoGjkTMTDn7QeVLop58t1XR2,,Zzummy 2476,Buku Gambar Arsitektur,NaN,2023-12-19 14:34:24.670,V5FgAoGjkTMTDn7QeVLop58t1XR2,2023-12-19 14:34:24.670,Books,true,true,true,Jakarta Timur,,,,,,
a780a73e-0851-4e0e-a858-72990d43be39,DF0qe2AVtHbSuI4GSNq5BS5kVi63,DF0qe2AVtHbSuI4GSNq5BS5kVi63,,Zzummy 2477,Buku Gambar Arsitektur,NaN,2023-12-19 14:34:24.670,DF0qe2AVtHbSuI4GSNq5BS5kVi63,2023-12-19 14:34:24.670,Books,true,true,true,Jakarta Timur,,,,,,
bbc5b7eb-4e8b-47fd-ba52-a49154f084fe,J7l0KeXZcmYuii5NqnwiTnz7cf13,J7l0KeXZcmYuii5NqnwiTnz7cf13,,Zzummy 2478,Noisy Animals Sound Book with 60 Fantastic Sounds,NaN,2023-12-19 14:34:24.670,J7l0KeXZcmYuii5NqnwiTnz7cf13,2023-12-19 14:34:24.670,Books,true,true,true,Jakarta Utara,,,,,,
"561e3075-9cf3-490f-9bb2-d093ed0bb139",OFt6HkGGNcfL1TXYmOxbHr01cxT2,OFt6HkGGNcfL1TXYmOxbHr01cxT2,,Zzummy 2479,Noisy Animals Sound Book with 60 Fantastic Sounds,NaN,2023-12-19 14:34:24.670,OFt6HkGGNcfL1TXYmOxbHr01cxT2,2023-12-19 14:34:24.670,Books,true,true,true,Jakarta Utara,,,,,,
abeec616-edb2-4238-9f2e-286632d560d6,ExX1Zp5dTGdY54h3ENuW36I15Fq1,ExX1Zp5dTGdY54h3ENuW36I15Fq1,,Zzummy 2480,Noisy Animals Sound Book with 60 Fantastic Sounds,NaN,2023-12-19 14:34:24.670,ExX1Zp5dTGdY54h3ENuW36I15Fq1,2023-12-19 14:34:24.670,Books,true,true,true,Jakarta Utara,,,,,,
"08ddb3b6-f506-4a27-9dcc-147a2a0f5f47",J7l0KeXZcmYuii5NqnwiTnz7cf13,J7l0KeXZcmYuii5NqnwiTnz7cf13,,Zzummy 2481,"Buku Anak, Buku Cerita Bergambar Seri Mengenal Hewan Bilingual Murah",NaN,2023-12-19 14:34:24.670,J7l0KeXZcmYuii5NqnwiTnz7cf13,2023-12-19 14:34:24.670,Books,true,true,true,Jakarta Utara,,,,,,
"1558623a-8bce-439a-88c2-32a1e6c9c524",J7l0KeXZcmYuii5NqnwiTnz7cf13,J7l0KeXZcmYuii5NqnwiTnz7cf13,,Zzummy 2482,"Buku Anak, Buku Cerita Bergambar Seri Mengenal Hewan Bilingual Murah",NaN,2023-12-19 14:34:24.670,J7l0KeXZcmYuii5NqnwiTnz7cf13,2023-12-19 14:34:24.670,Books,true,true,true,Jakarta Utara,,,,,,
f9138b6f-6cd8-40c7-881a-9f4531222138,DMfvXxksAubICeFJ40Jb5IRsaeM2,DMfvXxksAubICeFJ40Jb5IRsaeM2,,Zzummy 2483,"Buku Anak, Buku Cerita Bergambar Seri Mengenal Hewan Bilingual Murah",NaN,2023-12-19 14:34:24.670,DMfvXxksAubICeFJ40Jb5IRsaeM2,2023-12-19 14:34:24.670,Books,true,true,true,Jakarta Utara,,,,,,
"1714d1b7-d7cc-438d-adb2-36109ebc69ba",JM0ACCkdDldG95EFbDG6r8hTM8q2,JM0ACCkdDldG95EFbDG6r8hTM8q2,,Zzummy 2484,"Buku Anak, Buku Cerita Bergambar Seri Mengenal Hewan Bilingual Murah",NaN,2023-12-19 14:34:24.670,JM0ACCkdDldG95EFbDG6r8hTM8q2,2023-12-19 14:34:24.670,Books,true,true,true,Jakarta Utara,,,,,,
e75866fd-d699-4171-8153-2af34838d195,rizX0THPSqWIN651qAgAwKOjFaL2,rizX0THPSqWIN651qAgAwKOjFaL2,,Zzummy 2485,Buku JAGO PROYEK untuk Arsitek dan Sipil,NaN,2023-12-19 14:34:24.670,rizX0THPSqWIN651qAgAwKOjFaL2,2023-12-19 14:34:24.670,Books,true,true,true,Kota Tangerang,,,,,,
b9fb24de-9cc2-4aa9-bb9f-cd0614ab7110,ewfwHeAgl4ckVGnINSJNiHZYLPh2,ewfwHeAgl4ckVGnINSJNiHZYLPh2,,Zzummy 2486,Dale Carnegie - How To Win Friends and Influence People-Simon & Schust,NaN,2023-12-19 14:34:24.670,ewfwHeAgl4ckVGnINSJNiHZYLPh2,2023-12-19 14:34:24.670,Books,true,true,true,Kab. Bogor,,,,,,
faf4ea84-19cb-4bb8-b071-fe4b510ff02f,gb6V5uGeZSSrGwWlpKS1d6BXv242,gb6V5uGeZSSrGwWlpKS1d6BXv242,,Zzummy 2487,Dale Carnegie - How To Win Friends and Influence People-Simon & Schust,NaN,2023-12-19 14:34:24.670,gb6V5uGeZSSrGwWlpKS1d6BXv242,2023-12-19 14:34:24.670,Books,true,true,true,Kab. Bogor,,,,,,
f6699abc-2db5-4ffc-8cfc-7be53fa2517c,J7l0KeXZcmYuii5NqnwiTnz7cf13,J7l0KeXZcmYuii5NqnwiTnz7cf13,,Zzummy 2488,Spy x Family 01,NaN,2023-12-19 14:34:24.670,J7l0KeXZcmYuii5NqnwiTnz7cf13,2023-12-19 14:34:24.670,Books,true,true,true,Kota Tangerang Selatan,,,,,,
d53cdb75-1830-485f-a97d-c820b4b509e0,f673otlb7QaO724971yL9oMVTcZ2,f673otlb7QaO724971yL9oMVTcZ2,,Zzummy 2489,Spy x Family 01,NaN,2023-12-19 14:34:24.670,f673otlb7QaO724971yL9oMVTcZ2,2023-12-19 14:34:24.670,Books,true,true,true,Kota Tangerang Selatan,,,,,,
"75fe7020-513d-454a-a166-f8f7e07e7f07","4H8LzTrrO9ZwVNPSFB4mOR1VPl32","4H8LzTrrO9ZwVNPSFB4mOR1VPl32",,Zzummy 2490,Komik KOMPLIT Demon Slayer Kimetsu no Yaiba by Koyoharu Gotouge,NaN,2023-12-19 14:34:24.670,"4H8LzTrrO9ZwVNPSFB4mOR1VPl32",2023-12-19 14:34:24.670,Books,true,true,true,Jakarta Barat,,,,,,
fda71da6-fbb7-4e17-a05a-e802373239f1,NgNDTSxKEeV4nzODnak4iOGp6pu1,NgNDTSxKEeV4nzODnak4iOGp6pu1,,Zzummy 2491,Komik KOMPLIT Demon Slayer Kimetsu no Yaiba by Koyoharu Gotouge,NaN,2023-12-19 14:34:24.670,NgNDTSxKEeV4nzODnak4iOGp6pu1,2023-12-19 14:34:24.670,Books,true,true,true,Jakarta Barat,,,,,,
a0a418ab-d2ec-4ae4-b438-062d9e3968e1,OFt6HkGGNcfL1TXYmOxbHr01cxT2,OFt6HkGGNcfL1TXYmOxbHr01cxT2,,Zzummy 2492,Bumi Bulan Matahari Bintang Ceros Batozar Komet Minor Selena Nebula - SELENA,NaN,2023-12-19 14:34:24.670,OFt6HkGGNcfL1TXYmOxbHr01cxT2,2023-12-19 14:34:24.670,Books,true,true,true,Jakarta Barat,,,,,,
"574ad72f-6266-47d8-a08f-0ea5836a2d5a",f673otlb7QaO724971yL9oMVTcZ2,f673otlb7QaO724971yL9oMVTcZ2,,Zzummy 2493,Bumi Bulan Matahari Bintang Ceros Batozar Komet Minor Selena Nebula - SELENA,NaN,2023-12-19 14:34:24.670,f673otlb7QaO724971yL9oMVTcZ2,2023-12-19 14:34:24.670,Books,true,true,true,Jakarta Barat,,,,,,
"94fa7f9e-7fc4-4fc8-a73b-519ee2598738",y4TOqSFLXtacjUX7MMsxH8XT0D03,y4TOqSFLXtacjUX7MMsxH8XT0D03,,Zzummy 2494,Kapita Selekta Kedokteran Edisi 4 Revisi 2016 (Buku 1+ 2) Original,NaN,2023-12-19 14:34:24.670,y4TOqSFLXtacjUX7MMsxH8XT0D03,2023-12-19 14:34:24.670,Books,true,true,true,Jakarta Barat,,,,,,
"565aaec5-10db-460b-a045-b3beac4aacae",V5FgAoGjkTMTDn7QeVLop58t1XR2,V5FgAoGjkTMTDn7QeVLop58t1XR2,,Zzummy 2495,Kapita Selekta Kedokteran Edisi 4 Revisi 2016 (Buku 1+ 2) Original,NaN,2023-12-19 14:34:24.670,V5FgAoGjkTMTDn7QeVLop58t1XR2,2023-12-19 14:34:24.670,Books,true,true,true,Jakarta Barat,,,,,,
"1798140b-94f1-4fe3-b532-96c4b6068d5d",f673otlb7QaO724971yL9oMVTcZ2,f673otlb7QaO724971yL9oMVTcZ2,,Zzummy 2496,[ORIGINAL] Satu-Satunya Buku EKG Yang Anda Perlukan 8e - Malcolm S.,NaN,2023-12-19 14:34:24.670,f673otlb7QaO724971yL9oMVTcZ2,2023-12-19 14:34:24.670,Books,true,true,true,Jakarta Barat,,,,,,
"5f407f36-48ab-430d-8b4a-1ed8f9a56a6d",hDJOcnOfE4aEJT6sDdJSaYEcqty1,hDJOcnOfE4aEJT6sDdJSaYEcqty1,,Zzummy 2497,[ORIGINAL] Satu-Satunya Buku EKG Yang Anda Perlukan 8e - Malcolm S.,NaN,2023-12-19 14:34:24.670,hDJOcnOfE4aEJT6sDdJSaYEcqty1,2023-12-19 14:34:24.670,Books,true,true,true,Jakarta Barat,,,,,,
eb175889-1b5f-4b9a-b8d3-78b2a511674d,OFt6HkGGNcfL1TXYmOxbHr01cxT2,OFt6HkGGNcfL1TXYmOxbHr01cxT2,,Zzummy 2498,[ ORIGINAL ] Atlas Anatomi Manusia Edisi 7 - Frank H Netter,NaN,2023-12-19 14:34:24.670,OFt6HkGGNcfL1TXYmOxbHr01cxT2,2023-12-19 14:34:24.670,Books,true,true,true,Jakarta Barat,,,,,,
b3a5f481-783d-4e10-9e60-63fce89097c2,ZWPKKeyXgRMYMqkyok2Vjqpihf13,ZWPKKeyXgRMYMqkyok2Vjqpihf13,,Zzummy 2499,[ ORIGINAL ] Atlas Anatomi Manusia Edisi 7 - Frank H Netter,NaN,2023-12-19 14:34:24.670,ZWPKKeyXgRMYMqkyok2Vjqpihf13,2023-12-19 14:34:24.670,Books,true,true,true,Jakarta Barat,,,,,,
"312dee30-1fac-4bd1-8472-ab231c6887df",OFt6HkGGNcfL1TXYmOxbHr01cxT2,OFt6HkGGNcfL1TXYmOxbHr01cxT2,,Zzummy 2500,Garpu makan hitam 25 pcs per pack plastik panjang murah,NaN,2023-12-19 14:34:24.670,OFt6HkGGNcfL1TXYmOxbHr01cxT2,2023-12-19 14:34:24.670,Kitchen,true,true,true,Kota Tangerang,,,,,,
bfd45c51-d7ad-4cec-8233-303ac0d70460,XkmmZwdvYNbpFSW8bOKzn5FCGvA3,XkmmZwdvYNbpFSW8bOKzn5FCGvA3,,Zzummy 2501,Garpu makan hitam 25 pcs per pack plastik panjang murah,NaN,2023-12-19 14:34:24.670,XkmmZwdvYNbpFSW8bOKzn5FCGvA3,2023-12-19 14:34:24.670,Kitchen,true,true,true,Kota Tangerang,,,,,,
"5f9c69db-5b5b-4bfd-aa86-75e7b8bcc22f",y4TOqSFLXtacjUX7MMsxH8XT0D03,y4TOqSFLXtacjUX7MMsxH8XT0D03,,Zzummy 2502,Korek Api Kompor - Lighter Pemantik Kompor Gas,NaN,2023-12-19 14:34:24.670,y4TOqSFLXtacjUX7MMsxH8XT0D03,2023-12-19 14:34:24.670,Kitchen,true,true,true,Jakarta Barat,,,,,,
"250af187-5952-45f5-91cf-2127a110c1c8","4H8LzTrrO9ZwVNPSFB4mOR1VPl32","4H8LzTrrO9ZwVNPSFB4mOR1VPl32",,Zzummy 2503,Korek Api Kompor - Lighter Pemantik Kompor Gas,NaN,2023-12-19 14:34:24.670,"4H8LzTrrO9ZwVNPSFB4mOR1VPl32",2023-12-19 14:34:24.670,Kitchen,true,true,true,Jakarta Barat,,,,,,
"0a2c63cd-f95f-47ad-b776-20d05bf5c376",gb6V5uGeZSSrGwWlpKS1d6BXv242,gb6V5uGeZSSrGwWlpKS1d6BXv242,,Zzummy 2504,Square Front Lock Box 16 x 16 x 8 cm - Kotak Kardus Packaging Hampers,NaN,2023-12-19 14:34:24.670,gb6V5uGeZSSrGwWlpKS1d6BXv242,2023-12-19 14:34:24.670,Kitchen,true,true,true,Jakarta Barat,,,,,,
"3a59f93f-25a0-48d9-96e1-d3e1fae04c56",OFt6HkGGNcfL1TXYmOxbHr01cxT2,OFt6HkGGNcfL1TXYmOxbHr01cxT2,,Zzummy 2505,Square Front Lock Box 16 x 16 x 8 cm - Kotak Kardus Packaging Hampers,NaN,2023-12-19 14:34:24.670,OFt6HkGGNcfL1TXYmOxbHr01cxT2,2023-12-19 14:34:24.670,Kitchen,true,true,true,Jakarta Barat,,,,,,
d8e2be97-7306-47a6-bcf5-a5f01fb6c64c,ZWPKKeyXgRMYMqkyok2Vjqpihf13,ZWPKKeyXgRMYMqkyok2Vjqpihf13,,Zzummy 2506,[FREE BUBBLE] POMPA GALON AIR MINUM ELECTRIC WIRELESS,NaN,2023-12-19 14:34:24.670,ZWPKKeyXgRMYMqkyok2Vjqpihf13,2023-12-19 14:34:24.670,Kitchen,true,true,true,Jakarta Pusat,,,,,,
"37dcfdf4-9032-4624-b996-4742169dbd5b",ExX1Zp5dTGdY54h3ENuW36I15Fq1,ExX1Zp5dTGdY54h3ENuW36I15Fq1,,Zzummy 2507,[FREE BUBBLE] POMPA GALON AIR MINUM ELECTRIC WIRELESS,NaN,2023-12-19 14:34:24.670,ExX1Zp5dTGdY54h3ENuW36I15Fq1,2023-12-19 14:34:24.670,Kitchen,true,true,true,Jakarta Pusat,,,,,,
"4512ea8a-f6ef-4c6e-bba0-f682a7f99baf",XkmmZwdvYNbpFSW8bOKzn5FCGvA3,XkmmZwdvYNbpFSW8bOKzn5FCGvA3,,Zzummy 2508,Pelindung Wastafel Cipratan Air Papan Penahan Kompor Anti Minyak,NaN,2023-12-19 14:34:24.670,XkmmZwdvYNbpFSW8bOKzn5FCGvA3,2023-12-19 14:34:24.670,Kitchen,true,true,true,Jakarta Barat,,,,,,
a4e11d42-06b7-4e96-9542-07e386424895,JM0ACCkdDldG95EFbDG6r8hTM8q2,JM0ACCkdDldG95EFbDG6r8hTM8q2,,Zzummy 2509,Pelindung Wastafel Cipratan Air Papan Penahan Kompor Anti Minyak,NaN,2023-12-19 14:34:24.670,JM0ACCkdDldG95EFbDG6r8hTM8q2,2023-12-19 14:34:24.670,Kitchen,true,true,true,Jakarta Barat,,,,,,
b3096df3-f1e3-41bc-a361-4bac6091512b,y4TOqSFLXtacjUX7MMsxH8XT0D03,y4TOqSFLXtacjUX7MMsxH8XT0D03,,Zzummy 2510,Wajan Kuali Penggorengan Alumunium No.10,NaN,2023-12-19 14:34:24.670,y4TOqSFLXtacjUX7MMsxH8XT0D03,2023-12-19 14:34:24.670,Kitchen,true,true,true,Jakarta Barat,,,,,,
"8fe39dd9-ed0f-4e49-a92a-6f1429cf6155",ZWPKKeyXgRMYMqkyok2Vjqpihf13,ZWPKKeyXgRMYMqkyok2Vjqpihf13,,Zzummy 2511,Wajan Kuali Penggorengan Alumunium No.11,NaN,2023-12-19 14:34:24.670,ZWPKKeyXgRMYMqkyok2Vjqpihf13,2023-12-19 14:34:24.670,Kitchen,true,true,true,Jakarta Barat,,,,,,
"4052c600-b6cc-4d7d-b1dd-35e238476eb6",rizX0THPSqWIN651qAgAwKOjFaL2,rizX0THPSqWIN651qAgAwKOjFaL2,,Zzummy 2512,Philips Air Fryer HD9252/90 - Kapasitas 0.8kg / 4.1L,NaN,2023-12-19 14:34:24.670,rizX0THPSqWIN651qAgAwKOjFaL2,2023-12-19 14:34:24.670,Kitchen,true,true,true,Kab. Tangerang,,,,,,
"08a34218-c863-4660-a29a-da46ad77a0eb",gb6V5uGeZSSrGwWlpKS1d6BXv242,gb6V5uGeZSSrGwWlpKS1d6BXv242,,Zzummy 2513,Philips Air Fryer HD9252/90 - Kapasitas 0.8kg / 4.1L,NaN,2023-12-19 14:34:24.670,gb6V5uGeZSSrGwWlpKS1d6BXv242,2023-12-19 14:34:24.670,Kitchen,true,true,true,Kab. Tangerang,,,,,,
"6ab4d2ff-e10a-4782-a206-648483478c07",OFt6HkGGNcfL1TXYmOxbHr01cxT2,OFt6HkGGNcfL1TXYmOxbHr01cxT2,,Zzummy 2514,[GROSIR] TIMBANGAN KUE DIGITAL DAPUR 10KG 10 KILOGRAM 1000 GRAM 1000G,NaN,2023-12-19 14:34:24.670,OFt6HkGGNcfL1TXYmOxbHr01cxT2,2023-12-19 14:34:24.670,Kitchen,true,true,true,Kota Bekasi,,,,,,
dde02861-4180-41a3-b822-f85a67915829,y4TOqSFLXtacjUX7MMsxH8XT0D03,y4TOqSFLXtacjUX7MMsxH8XT0D03,,Zzummy 2515,[GROSIR] TIMBANGAN KUE DIGITAL DAPUR 10KG 10 KILOGRAM 1000 GRAM 1000G,NaN,2023-12-19 14:34:24.670,y4TOqSFLXtacjUX7MMsxH8XT0D03,2023-12-19 14:34:24.670,Kitchen,true,true,true,Kota Bekasi,,,,,,
"259f372b-96ae-4687-8f03-4490a0db7d56","4H8LzTrrO9ZwVNPSFB4mOR1VPl32","4H8LzTrrO9ZwVNPSFB4mOR1VPl32",,Zzummy 2516,[GROSIR] TIMBANGAN KUE DIGITAL DAPUR 10KG 10 KILOGRAM 1000 GRAM 1000G,NaN,2023-12-19 14:34:24.670,"4H8LzTrrO9ZwVNPSFB4mOR1VPl32",2023-12-19 14:34:24.670,Kitchen,true,true,true,Kota Bekasi,,,,,,
a55df7a5-cd76-4a2f-9325-f3109d306c15,J7l0KeXZcmYuii5NqnwiTnz7cf13,J7l0KeXZcmYuii5NqnwiTnz7cf13,,Zzummy 2518,Egg Timer Fackelmann,NaN,2023-12-19 14:34:24.670,J7l0KeXZcmYuii5NqnwiTnz7cf13,2023-12-19 14:34:24.670,Kitchen,true,true,true,Jakarta Timur,,,,,,
"7a033ae0-8e98-4766-9900-4aeabe1fabb8",y4TOqSFLXtacjUX7MMsxH8XT0D03,y4TOqSFLXtacjUX7MMsxH8XT0D03,,Zzummy 2519,Onix Dispenser Galon Air Aqua Pompa Galon Automatic,NaN,2023-12-19 14:34:24.670,y4TOqSFLXtacjUX7MMsxH8XT0D03,2023-12-19 14:34:24.670,Kitchen,true,true,true,Jakarta Barat,,,,,,
"984b0029-ac13-4412-bab9-8aed8555739e",f673otlb7QaO724971yL9oMVTcZ2,f673otlb7QaO724971yL9oMVTcZ2,,Zzummy 2520,Onix Dispenser Galon Air Aqua Pompa Galon Automatic,NaN,2023-12-19 14:34:24.670,f673otlb7QaO724971yL9oMVTcZ2,2023-12-19 14:34:24.670,Kitchen,true,true,true,Jakarta Barat,,,,,,
bdde82fc-436d-4bc7-beba-25e3797d6ac5,ewfwHeAgl4ckVGnINSJNiHZYLPh2,ewfwHeAgl4ckVGnINSJNiHZYLPh2,,Zzummy 2521,Onix Dispenser Galon Air Aqua Pompa Galon Automatic,NaN,2023-12-19 14:34:24.670,ewfwHeAgl4ckVGnINSJNiHZYLPh2,2023-12-19 14:34:24.670,Kitchen,true,true,true,Jakarta Barat,,,,,,
"91051814-b5cd-4756-a584-ef04df6b7a8b",XjcC8RP2v5eWNy1dnjfjVWozs1r1,XjcC8RP2v5eWNy1dnjfjVWozs1r1,,Zzummy 2522,Maxim Tools Egg Separator/Pemisah Kuning Putih Telur,NaN,2023-12-19 14:34:24.670,XjcC8RP2v5eWNy1dnjfjVWozs1r1,2023-12-19 14:34:24.670,Kitchen,true,true,true,Kab. Bekasi,,,,,,
